p1	p2	system	complexIdent	virIdent	hostIdent	dope_score	virDomPos	virIntPos	hostDomPos	hostIntPos	rms	infection
Q76UG7	E1B9G5	HHV2-COW	67.477	87.66	14.545	-34707.65234	96.6	100.0	60.91	68.0	0.4973	cow_ic
Q76UG7	E1BFQ3	HHV2-COW	66.869	87.66	12.844	-33676.10938	96.6	100.0	56.88	88.0	0.5814	cow_ic
Q76UG7	G3X6C6	HHV2-COW	67.378	87.66	13.274	-33420.72266	96.6	100.0	54.87	56.0	0.3195	cow_ic
Q76UG7	F1MRU5	HHV2-COW	65.882	87.66	15.652	-36732.64844	96.6	100.0	49.57	40.0	0.2553	cow_ic
Q76UG7	G3MY18	HHV2-COW	68.693	87.66	17.857	-34275.54688	96.6	100.0	54.46	48.0	0.2959	cow_ic
Q76UG7	E1BAY9	HHV2-COW	68.485	87.66	17.699	-34010.41016	96.6	100.0	57.52	44.0	0.6829	cow_ic
Q76UG7	F1N2Y8	HHV2-COW	68.235	87.66	20.8	-37331.37891	96.6	100.0	63.2	60.0	0.3651	cow_ic
Q76UG7	E1BLJ5	HHV2-COW	67.069	87.66	13.913	-34255.46484	96.6	100.0	56.52	52.0	0.3742	cow_ic
Q76UG7	E1BEM6	HHV2-COW	66.176	87.66	16.667	-35516.72266	96.6	100.0	56.14	56.0	0.3912	cow_ic
Q76UG7	E1BCU8	HHV2-COW	67.941	87.66	19.685	-38096.16016	96.6	100.0	67.72	52.0	0.3311	cow_ic
Q76UG7	F6QLF1	HHV2-COW	68.529	87.66	22.131	-37338.92969	96.6	100.0	65.57	64.0	0.3997	cow_ic
Q76UG7	F1MSY8	HHV2-COW	67.059	87.66	18.182	-37333.42969	96.6	100.0	52.07	36.0	0.3262	cow_ic
Q76UG7	G5E6C8	HHV2-COW	67.584	87.66	13.274	-33432.43359	96.6	100.0	55.75	56.0	0.3365	cow_ic
Q76UG7	G3X7Z8	HHV2-COW	68.235	87.66	21.849	-37236.37109	96.6	100.0	63.03	48.0	0.5012	cow_ic
Q76UG7	E1BPH6	HHV2-COW	66.667	87.66	17.094	-37196.74219	96.6	100.0	63.25	68.0	0.3541	cow_ic
Q76UG7	E1BGL8	HHV2-COW	67.941	87.66	20.661	-36931.99219	96.6	100.0	61.16	48.0	0.3035	cow_ic
Q76UG7	G3N3Q3	HHV2-COW	66.471	87.66	16.949	-35898.75781	96.6	100.0	56.78	40.0	0.3362	cow_ic
Q76UG7	G3MYM5	HHV2-COW	68.712	87.66	16.071	-33681.02734	96.6	100.0	58.93	72.0	0.566	cow_ic
Q76UG7	G3MY71	HHV2-COW	67.656	87.66	18.487	-34653.16406	96.6	100.0	63.03	52.0	0.4488	cow_ic
Q76UG7	E1B872	HHV2-COW	68.997	87.66	18.584	-34199.26172	96.6	100.0	53.98	48.0	0.3546	cow_ic
Q76UG7	E1BJR0	HHV2-COW	66.766	87.66	16.964	-34258.61719	96.6	100.0	50.89	60.0	0.3958	cow_ic
Q76UG7	G5E6E3	HHV2-COW	65.294	87.66	14.035	-34571.66797	96.6	100.0	51.75	40.0	0.2955	cow_ic
Q76UG7	G3N2T6	HHV2-COW	68.235	87.66	21.311	-38584.35938	96.6	100.0	57.38	52.0	0.3514	cow_ic
Q76UG7	E1BL77	HHV2-COW	67.353	87.66	19.328	-36724.67188	96.6	100.0	60.5	36.0	0.2314	cow_ic
Q76UG7	E1BKT7	HHV2-COW	69.697	87.66	21.053	-33773.70703	96.6	100.0	62.28	60.0	0.4722	cow_ic
Q76UG7	G3X6M9	HHV2-COW	68.529	87.66	22.131	-36310.14844	96.6	100.0	62.3	48.0	0.3229	cow_ic
Q76UG7	E1BMR1	HHV2-COW	67.791	87.66	13.274	-33946.92188	96.6	100.0	56.64	60.0	0.3287	cow_ic
Q76UG7	G3N188	HHV2-COW	67.353	87.66	19.328	-36356.5625	96.6	100.0	54.62	28.0	0.3945	cow_ic
Q76UG7	G3N052	HHV2-COW	66.369	87.66	14.912	-34324.05469	96.6	100.0	57.02	64.0	0.4002	cow_ic
Q76UG7	G3MX06	HHV2-COW	68.58	87.66	18.421	-33965.05859	96.6	100.0	58.77	56.0	0.5328	cow_ic
Q76UG7	F1MC06	HHV2-COW	66.471	87.66	16.26	-36333.52344	96.6	100.0	56.1	48.0	0.2793	cow_ic
Q76UG7	F1MG16	HHV2-COW	66.471	87.66	17.241	-34541.75781	96.6	100.0	56.9	56.0	0.7041	cow_ic
Q76UG7	F1N709	HHV2-COW	67.941	87.66	20.833	-35652.8125	96.6	100.0	60.0	52.0	0.3306	cow_ic
Q76UG7	A0A0B4J193	HHV2-COW	67.761	87.66	18.103	-34299.94531	96.6	100.0	54.31	60.0	0.4654	cow_ic
Q76UG7	E1BFF8	HHV2-COW	66.366	87.66	13.158	-34071.18359	96.6	100.0	57.89	64.0	0.4238	cow_ic
Q76UG7	E1BKL1	HHV2-COW	68.58	87.66	18.584	-34321.54297	96.6	100.0	55.75	56.0	0.6572	cow_ic
Q76UG7	E1BK66	HHV2-COW	67.073	87.66	12.844	-34771.23438	96.6	100.0	53.21	56.0	0.4933	cow_ic
Q76UG7	F1MXR4	HHV2-COW	68.824	87.66	22.222	-37551.89062	96.6	100.0	60.32	28.0	0.3124	cow_ic
Q76UG7	F1MJI2	HHV2-COW	65.882	87.66	15.126	-36374.73828	96.6	100.0	57.14	40.0	0.3244	cow_ic
Q76UG7	G3N0J5	HHV2-COW	67.781	87.66	14.53	-33761.76172	96.6	100.0	69.23	64.0	0.2805	cow_ic
Q76UG7	E1BKZ8	HHV2-COW	67.941	87.66	20.161	-36195.91406	96.6	100.0	55.65	48.0	0.3578	cow_ic
Q76UG7	E1BN29	HHV2-COW	66.765	87.66	17.5	-36885.41016	96.6	100.0	53.33	40.0	0.3146	cow_ic
Q76UG7	G3N1X5	HHV2-COW	68.293	87.66	16.514	-33703.21484	96.6	100.0	54.13	64.0	0.7104	cow_ic
Q76UG7	G3MWM3	HHV2-COW	68.085	87.66	16.071	-33552.66406	96.6	100.0	56.25	60.0	0.4896	cow_ic
Q76UG7	E1BMI5	HHV2-COW	64.706	87.66	12.727	-35140.82812	96.6	100.0	49.09	40.0	0.2588	cow_ic
Q76UG7	E1BGC4	HHV2-COW	67.576	87.66	15.179	-33990.125	96.6	100.0	50.89	44.0	0.3864	cow_ic
Q76UG7	G3MY30	HHV2-COW	67.372	87.66	15.315	-33653.52734	96.6	100.0	54.05	60.0	0.3389	cow_ic
Q76UG7	F1N160	HHV2-COW	68.235	87.66	20.472	-38014.26172	96.6	100.0	67.72	44.0	0.3443	cow_ic
Q76UG7	E1BI03	HHV2-COW	69.091	87.66	19.643	-34085.99219	96.6	100.0	52.68	52.0	0.3291	cow_ic
Q76UG7	G3N0F8	HHV2-COW	66.176	87.66	16.522	-35400.01953	96.6	100.0	53.91	44.0	0.3955	cow_ic
Q76UG7	G3N2T2	HHV2-COW	66.369	87.66	15.044	-33579.5	96.6	100.0	53.98	68.0	0.465	cow_ic
Q76UG7	F1N646	HHV2-COW	67.953	87.66	20.721	-35326.41797	96.6	100.0	57.66	64.0	0.3444	cow_ic
Q76UG7	G3MYQ8	HHV2-COW	66.97	87.66	13.274	-33811.73438	96.6	100.0	57.52	56.0	0.3783	cow_ic
Q76UG7	F1MGF4	HHV2-COW	68.235	87.66	22.222	-36407.60938	96.6	100.0	59.83	56.0	0.4364	cow_ic
Q76UG7	G3MZF3	HHV2-COW	67.059	87.66	19.643	-34756.51953	96.6	100.0	52.68	60.0	0.4182	cow_ic
Q76UG7	E1BL94	HHV2-COW	67.353	87.66	18.852	-37629.80078	96.6	100.0	59.84	44.0	0.3548	cow_ic
Q76UG7	F1MC69	HHV2-COW	67.781	87.66	15.179	-33784.39453	96.6	100.0	56.25	48.0	0.3464	cow_ic
Q76UG7	F1MZ44	HHV2-COW	68.529	87.66	22.131	-36186.33594	96.6	100.0	62.3	52.0	0.4029	cow_ic
Q76UG7	E1BAL3	HHV2-COW	64.706	87.66	12.5	-36377.51953	96.6	100.0	48.21	44.0	0.2617	cow_ic
Q76UG7	G3MYQ4	HHV2-COW	66.172	87.66	15.179	-34005.93359	96.6	100.0	54.46	68.0	0.4167	cow_ic
Q76UG7	E1BHN1	HHV2-COW	66.176	87.66	16.102	-37203.93359	96.6	100.0	47.46	40.0	0.3118	cow_ic
Q76UG7	F1MQ31	HHV2-COW	69.118	87.66	23.387	-36981.55469	96.6	100.0	64.52	60.0	0.353	cow_ic
Q76UG7	E1BMM5	HHV2-COW	66.471	87.66	16.949	-36607.12891	96.6	100.0	59.32	44.0	0.3384	cow_ic
Q76UG7	F1MX97	HHV2-COW	68.529	87.66	22.314	-36820.17578	96.6	100.0	65.29	40.0	0.3957	cow_ic
Q76UG7	E1BNB8	HHV2-COW	66.265	87.66	12.174	-34357.50391	96.6	100.0	59.13	52.0	0.6036	cow_ic
Q76UG7	F6PZ08	HHV2-COW	65.882	87.66	14.4	-35532.99219	96.6	100.0	63.2	52.0	0.395	cow_ic
Q76UG7	G3X848	HHV2-COW	68.293	87.66	15.652	-34285.02734	96.6	100.0	62.61	60.0	0.422	cow_ic
Q76UG7	F1N6Z3	HHV2-COW	66.176	87.66	14.504	-38276.34766	96.6	100.0	61.83	48.0	0.4181	cow_ic
Q76UG7	G3MYW6	HHV2-COW	66.471	87.66	16.26	-36440.15234	96.6	100.0	56.91	48.0	0.2805	cow_ic
Q76UG7	G3N2W7	HHV2-COW	68.468	87.66	19.643	-34268.21094	96.6	100.0	53.57	60.0	0.3721	cow_ic
Q76UG7	F1MRG6	HHV2-COW	68.824	87.66	22.951	-36634.46484	96.6	100.0	63.11	48.0	0.4325	cow_ic
Q76UG7	F1MQC2	HHV2-COW	69.412	87.66	24.59	-37640.36719	96.6	100.0	59.84	44.0	0.3821	cow_ic
Q76UG7	E1BAZ7	HHV2-COW	68.085	87.66	16.071	-33656.16797	96.6	100.0	55.36	48.0	0.2705	cow_ic
Q76UG7	F1MNL2	HHV2-COW	66.568	87.66	16.522	-35106.97266	96.6	100.0	58.26	56.0	0.4578	cow_ic
Q76UG7	G5E5H2	HHV2-COW	68.235	87.66	22.222	-35141.57812	96.6	100.0	56.41	40.0	0.3441	cow_ic
Q76UG7	G3N1R2	HHV2-COW	65.0	87.66	13.274	-35631.74219	96.6	100.0	46.9	32.0	0.2795	cow_ic
Q76UG7	G3MZH0	HHV2-COW	66.765	87.66	17.949	-35972.59375	96.6	100.0	53.85	40.0	0.2784	cow_ic
Q76UG7	E1BNF9	HHV2-COW	69.118	87.66	24.786	-35874.76172	96.6	100.0	57.26	40.0	0.4376	cow_ic
Q76UG7	F1MYF4	HHV2-COW	68.235	87.66	22.609	-36296.44922	96.6	100.0	55.65	40.0	0.303	cow_ic
Q76UG7	G3N134	HHV2-COW	65.588	87.66	14.286	-36654.82812	96.6	100.0	50.42	24.0	0.2814	cow_ic
Q76UG7	E1BAC6	HHV2-COW	67.647	87.66	19.2	-37517.78906	96.6	100.0	65.6	56.0	0.3365	cow_ic
Q76UG7	F1MHA3	HHV2-COW	66.176	87.66	16.667	-36441.97266	96.6	100.0	49.12	32.0	0.2407	cow_ic
Q76UG7	E1BHI7	HHV2-COW	67.647	87.66	20.168	-36197.78906	96.6	100.0	61.34	32.0	0.3422	cow_ic
Q76UG7	G3MXD9	HHV2-COW	65.588	87.66	14.53	-35224.95312	96.6	100.0	55.56	52.0	0.6671	cow_ic
Q76UG7	F1N5M3	HHV2-COW	65.882	87.66	15.789	-35712.08203	96.6	100.0	49.12	36.0	0.2755	cow_ic
Q76UG7	F1MZI6	HHV2-COW	67.059	87.66	18.966	-36811.20703	96.6	100.0	59.48	28.0	0.327	cow_ic
Q76UG7	E1B8E5	HHV2-COW	65.588	87.66	13.934	-36944.57812	96.6	100.0	58.2	56.0	0.3725	cow_ic
Q76UG7	E1BFU3	HHV2-COW	67.059	87.66	19.298	-36369.78516	96.6	100.0	53.51	48.0	0.3932	cow_ic
Q76UG7	F1N2M1	HHV2-COW	68.529	87.66	23.894	-35698.89844	96.6	100.0	57.52	44.0	0.7049	cow_ic
Q76UG7	F1MZQ4	HHV2-COW	67.647	87.66	20.168	-36197.78906	96.6	100.0	61.34	32.0	0.3422	cow_ic
Q76UG7	G3N0M8	HHV2-COW	66.369	87.66	14.53	-36232.35156	96.6	100.0	64.96	64.0	0.4163	cow_ic
Q76UG7	F1MGI1	HHV2-COW	66.471	87.66	17.241	-35406.25391	96.6	100.0	59.48	48.0	0.4349	cow_ic
Q76UG7	F1MMQ7	HHV2-COW	67.262	87.66	17.544	-34147.43359	96.6	100.0	59.65	52.0	0.4315	cow_ic
Q76UG7	G3MWP8	HHV2-COW	67.477	87.66	14.286	-34733.00781	96.6	100.0	52.68	56.0	0.2597	cow_ic
Q76UG7	F6PQI6	HHV2-COW	67.456	87.66	18.644	-35389.69922	96.6	100.0	60.17	28.0	0.3933	cow_ic
Q76UG7	E1BH15	HHV2-COW	64.706	87.66	12.727	-35140.82812	96.6	100.0	49.09	40.0	0.2588	cow_ic
Q76UG7	E1BLI0	HHV2-COW	66.471	87.66	17.241	-36300.90625	96.6	100.0	47.41	24.0	0.277	cow_ic
Q76UG7	G3MXM7	HHV2-COW	67.683	87.66	14.035	-33409.55859	96.6	100.0	60.53	64.0	0.3883	cow_ic
Q76UG7	F1N564	HHV2-COW	69.605	87.66	19.828	-34409.73438	96.6	100.0	70.69	76.0	0.4354	cow_ic
Q76UG7	G5E5W8	HHV2-COW	66.869	87.66	12.844	-33428.41016	96.6	100.0	51.38	68.0	0.5216	cow_ic
Q76UG7	F1MTR4	HHV2-COW	66.765	87.66	16.935	-38171.47656	96.6	100.0	59.68	44.0	0.278	cow_ic
Q76UG7	G3X817	HHV2-COW	66.967	87.66	15.179	-34296.69531	96.6	100.0	53.57	60.0	0.409	cow_ic
Q76UG7	F6RLN7	HHV2-COW	66.471	87.66	17.391	-36021.75391	96.6	100.0	57.39	48.0	0.3429	cow_ic
Q76UG7	G3N1M0	HHV2-COW	66.766	87.66	15.179	-34599.10938	96.6	100.0	51.79	56.0	0.3602	cow_ic
Q76UG7	G3MZT4	HHV2-COW	66.469	87.66	16.071	-34541.05469	96.6	100.0	52.68	72.0	0.3437	cow_ic
Q76UG7	G3MZN4	HHV2-COW	68.519	87.66	14.679	-33720.76953	96.6	100.0	57.8	68.0	0.4116	cow_ic
Q76UG7	G3N028	HHV2-COW	67.647	87.66	21.053	-34785.41016	96.6	100.0	52.63	40.0	0.3491	cow_ic
Q76UG7	G3N3X6	HHV2-COW	67.073	87.66	12.844	-34638.36719	96.6	100.0	55.05	56.0	0.5546	cow_ic
Q76UG7	E1BAE6	HHV2-COW	66.261	87.66	11.009	-33526.28516	96.6	100.0	52.29	64.0	0.4629	cow_ic
Q76UG7	G3X7L1	HHV2-COW	66.176	87.66	16.667	-34348.92578	96.6	100.0	54.39	52.0	0.3871	cow_ic
Q76UG7	E1B966	HHV2-COW	68.389	87.66	16.667	-35106.17578	96.6	100.0	59.65	68.0	0.4049	cow_ic
Q76UG7	F1MQJ3	HHV2-COW	90.882	87.66	88.034	-38696.69531	96.6	100.0	97.44	92.0	0.1999	cow_ic
Q76UG7	G5E604	HHV2-COW	68.732	87.66	23.684	-35008.96484	96.6	100.0	58.77	48.0	0.4416	cow_ic
Q76UG7	G3N092	HHV2-COW	67.353	87.66	18.4	-37849.03125	96.6	100.0	67.2	52.0	0.3337	cow_ic
Q76UG7	G3N2W9	HHV2-COW	66.469	87.66	16.071	-34494.91016	96.6	100.0	52.68	64.0	0.3722	cow_ic
Q76UG7	E1BN50	HHV2-COW	67.47	87.66	16.071	-33839.27344	96.6	100.0	53.57	60.0	0.4797	cow_ic
Q76UG7	G3N2G2	HHV2-COW	67.683	87.66	14.679	-34004.41797	96.6	100.0	54.13	60.0	0.4868	cow_ic
Q76UG7	F1N248	HHV2-COW	66.265	87.66	12.174	-34440.07422	96.6	100.0	59.13	52.0	0.5717	cow_ic
Q76UG7	G5E6A4	HHV2-COW	65.294	87.66	13.913	-35243.92188	96.6	100.0	51.3	44.0	0.3837	cow_ic
Q76UG7	F1MU33	HHV2-COW	66.765	87.66	18.261	-35418.73438	96.6	100.0	59.13	52.0	0.3568	cow_ic
Q76UG7	G5E6L7	HHV2-COW	67.262	87.66	17.241	-35133.09766	96.6	100.0	54.31	44.0	0.3195	cow_ic
Q76UG7	G5E5N4	HHV2-COW	69.118	87.66	22.656	-37839.79688	96.6	100.0	61.72	32.0	0.3445	cow_ic
Q76UG7	G3N378	HHV2-COW	66.172	87.66	15.179	-33910.49219	96.6	100.0	54.46	68.0	0.3764	cow_ic
Q76UG7	E1B8L8	HHV2-COW	69.118	87.66	24.576	-36264.74609	96.6	100.0	51.69	24.0	0.559	cow_ic
Q76UG7	E1BJ95	HHV2-COW	68.21	87.66	13.636	-34769.41797	96.6	100.0	56.36	60.0	0.3319	cow_ic
Q76UG7	G5E5N6	HHV2-COW	68.278	87.66	16.807	-33101.28906	96.6	100.0	63.03	60.0	0.4789	cow_ic
Q76UG7	E1BJF0	HHV2-COW	68.235	87.66	21.849	-36460.14844	96.6	100.0	56.3	24.0	0.2902	cow_ic
Q76UG7	E1BEU5	HHV2-COW	68.693	87.66	17.857	-33862.15625	96.6	100.0	54.46	44.0	0.328	cow_ic
Q76UG7	F1MH40	HHV2-COW	69.412	87.66	25.0	-36481.71484	96.6	100.0	65.83	56.0	0.3046	cow_ic
Q76UG7	F1N3R3	HHV2-COW	65.294	87.66	14.035	-36017.95312	96.6	100.0	50.0	44.0	0.2885	cow_ic
Q76UG7	F1MT78	HHV2-COW	68.529	87.66	20.93	-37913.23828	96.6	100.0	65.12	48.0	0.5807	cow_ic
Q76UG7	G3MZK2	HHV2-COW	68.293	87.66	16.364	-33546.18359	96.6	100.0	52.73	72.0	0.6095	cow_ic
Q76UG7	G3N3C1	HHV2-COW	67.069	87.66	14.286	-33267.37891	96.6	100.0	52.68	64.0	0.5518	cow_ic
Q76UG7	G3MYI3	HHV2-COW	67.477	87.66	14.035	-35862.94141	96.6	100.0	55.26	52.0	0.4632	cow_ic
Q76UG7	G3N2Z4	HHV2-COW	66.768	87.66	11.607	-34394.58203	96.6	100.0	52.68	64.0	0.3534	cow_ic
Q76UG7	E1BCU0	HHV2-COW	65.0	87.66	13.158	-34897.64062	96.6	100.0	51.75	40.0	0.3642	cow_ic
Q76UG7	F1MIP4	HHV2-COW	70.513	87.66	12.844	-31714.3418	96.6	100.0	64.22	72.0	0.4647	cow_ic
Q76UG7	F1MD75	HHV2-COW	67.941	87.66	20.492	-35820.34766	96.6	100.0	60.66	48.0	0.4411	cow_ic
Q76UG7	F1MUF6	HHV2-COW	72.353	87.66	34.188	-37548.92969	96.6	100.0	68.38	80.0	0.3116	cow_ic
Q76UG7	E1BNZ1	HHV2-COW	66.471	87.66	16.667	-35982.98047	96.6	100.0	55.0	44.0	0.3891	cow_ic
Q76UG7	G5E6M1	HHV2-COW	67.456	87.66	18.644	-35389.69922	96.6	100.0	60.17	28.0	0.3933	cow_ic
Q76UG7	G3N383	HHV2-COW	67.477	87.66	14.159	-34293.10156	96.6	100.0	52.21	48.0	0.3408	cow_ic
Q76UG7	E1BG54	HHV2-COW	65.294	87.66	14.286	-35929.62109	96.6	100.0	47.32	56.0	0.5104	cow_ic
Q76UG7	G3N1S9	HHV2-COW	66.369	87.66	15.179	-33728.03516	96.6	100.0	53.57	64.0	0.408	cow_ic
Q76UG7	E1B780	HHV2-COW	66.765	87.66	18.103	-36441.3125	96.6	100.0	46.55	40.0	0.2844	cow_ic
Q76UG7	E1BNU5	HHV2-COW	67.463	87.66	16.949	-34296.63672	96.6	100.0	63.56	80.0	0.3239	cow_ic
Q76UG7	F1MPQ4	HHV2-COW	66.765	87.66	17.213	-36208.46484	96.6	100.0	59.84	52.0	0.3965	cow_ic
Q76UG7	G3X7C5	HHV2-COW	64.412	87.66	11.607	-36124.76172	96.6	100.0	45.54	48.0	0.2767	cow_ic
Q76UG7	E1BCY5	HHV2-COW	68.997	87.66	18.584	-33547.47656	96.6	100.0	61.95	72.0	0.3766	cow_ic
Q76UG7	G5E5V1	HHV2-COW	68.235	87.66	22.222	-35236.69531	96.6	100.0	60.68	48.0	0.369	cow_ic
Q76UG7	G3X873	HHV2-COW	69.018	87.66	17.273	-32363.39648	96.6	100.0	50.0	40.0	0.4896	cow_ic
Q76UG7	E1BBJ3	HHV2-COW	65.588	87.66	14.912	-35376.62891	96.6	100.0	48.25	40.0	0.3127	cow_ic
Q76UG7	G3MWL4	HHV2-COW	67.378	87.66	13.393	-34377.75391	96.6	100.0	52.68	52.0	0.3209	cow_ic
Q76UG7	G3N148	HHV2-COW	66.765	87.66	17.949	-35087.65625	96.6	100.0	56.41	44.0	0.2237	cow_ic
Q76UG7	G3N3R7	HHV2-COW	65.0	87.66	13.158	-34956.23828	96.6	100.0	50.88	40.0	0.3275	cow_ic
Q76UG7	F1MZ85	HHV2-COW	68.235	87.66	19.847	-37280.01172	96.6	100.0	64.89	56.0	0.7798	cow_ic
Q76UG7	E1BMH6	HHV2-COW	66.471	87.66	17.699	-34968.74219	96.6	100.0	47.79	32.0	0.3196	cow_ic
Q76UG7	F1MJ00	HHV2-COW	66.765	87.66	16.535	-37489.24219	96.6	100.0	57.48	56.0	0.3257	cow_ic
Q76UG7	F1MJX3	HHV2-COW	67.353	87.66	18.4	-37849.03125	96.6	100.0	67.2	52.0	0.3337	cow_ic
Q76UG7	F1N2H6	HHV2-COW	68.824	87.66	23.14	-36787.9375	96.6	100.0	68.6	48.0	0.2582	cow_ic
Q76UG7	G3MZE0	HHV2-COW	68.235	87.66	22.222	-34817.84766	96.6	100.0	58.12	52.0	0.4887	cow_ic
Q76UG7	G5E615	HHV2-COW	65.588	87.66	14.912	-35241.19922	96.6	100.0	47.37	40.0	0.3433	cow_ic
Q76UG7	G5E5U8	HHV2-COW	68.085	87.66	16.364	-34509.69922	96.6	100.0	61.82	64.0	0.5333	cow_ic
Q76UG7	F1N7J0	HHV2-COW	67.941	87.66	21.552	-36463.24609	96.6	100.0	63.79	64.0	0.4744	cow_ic
Q76UG7	G3N033	HHV2-COW	68.923	87.66	15.789	-34240.35156	96.6	100.0	65.79	60.0	0.5314	cow_ic
Q76UG7	E1BGK0	HHV2-COW	67.353	87.66	19.167	-35945.75781	96.6	100.0	60.83	52.0	0.4068	cow_ic
Q76UG7	G3N0Q6	HHV2-COW	69.412	87.66	23.622	-37844.67188	96.6	100.0	60.63	32.0	0.3986	cow_ic
Q76UG7	E1B889	HHV2-COW	67.073	87.66	12.5	-34580.00391	96.6	100.0	49.11	44.0	0.3375	cow_ic
Q76UG7	G3MZI4	HHV2-COW	65.588	87.66	14.655	-36420.73047	96.6	100.0	51.72	48.0	0.3283	cow_ic
Q76UG7	G3N1R1	HHV2-COW	66.176	87.66	16.102	-35676.32812	96.6	100.0	55.08	48.0	0.3213	cow_ic
Q76UG7	G3X7I5	HHV2-COW	68.235	87.66	22.807	-35321.97656	96.6	100.0	57.02	40.0	0.3569	cow_ic
Q76UG7	F1MLW7	HHV2-COW	69.412	87.66	25.424	-35519.01172	96.6	100.0	60.17	36.0	0.4281	cow_ic
Q76UG7	E1BD14	HHV2-COW	66.765	87.66	18.103	-35751.80859	96.6	100.0	51.72	48.0	0.3014	cow_ic
Q76UG7	G5E6A9	HHV2-COW	67.781	87.66	15.044	-33926.84766	96.6	100.0	53.98	72.0	0.2875	cow_ic
Q76UG7	G3N0I9	HHV2-COW	67.683	87.66	14.545	-33937.09375	96.6	100.0	55.45	76.0	0.455	cow_ic
Q76UG7	F1MCF8	HHV2-COW	69.412	87.66	25.424	-36210.66406	96.6	100.0	61.02	44.0	0.4439	cow_ic
Q76UG7	F1MZ96	HHV2-COW	68.529	87.66	22.881	-36786.83594	96.6	100.0	56.78	48.0	0.321	cow_ic
Q76UG7	G3X7Z4	HHV2-COW	65.588	87.66	14.53	-37391.59766	96.6	100.0	52.99	40.0	0.2069	cow_ic
Q76UG7	E1BGP0	HHV2-COW	66.176	87.66	15.574	-36555.8125	96.6	100.0	63.93	44.0	0.2674	cow_ic
Q76UG7	E1BPH9	HHV2-COW	66.471	87.66	17.857	-35382.07812	96.6	100.0	49.11	52.0	0.3747	cow_ic
Q76UG7	G3MY58	HHV2-COW	67.477	87.66	14.035	-35773.08594	96.6	100.0	57.02	56.0	0.3644	cow_ic
Q76UG7	F1MMD6	HHV2-COW	69.118	87.66	24.167	-37429.69922	96.6	100.0	70.0	64.0	0.255	cow_ic
Q76UG7	F1MBP3	HHV2-COW	66.176	87.66	16.379	-35856.85938	96.6	100.0	51.72	48.0	0.3359	cow_ic
Q76UG7	F1MCS1	HHV2-COW	67.353	87.66	18.548	-36991.48438	96.6	100.0	65.32	40.0	0.37	cow_ic
Q76UG7	E1B6Z4	HHV2-COW	68.235	87.66	20.8	-37615.35547	96.6	100.0	59.2	28.0	0.3619	cow_ic
Q76UG7	F1MLW8	HHV2-COW	66.471	87.66	17.391	-35517.90625	96.6	100.0	48.7	40.0	0.3204	cow_ic
Q76UG7	E1BF67	HHV2-COW	70.0	87.66	27.35	-36816.25391	96.6	100.0	67.52	64.0	0.386	cow_ic
Q76UG7	E1BLT1	HHV2-COW	66.172	87.66	15.179	-34132.76172	96.6	100.0	52.68	60.0	0.3433	cow_ic
Q76UG7	G3MZ05	HHV2-COW	65.588	87.66	14.655	-36420.73047	96.6	100.0	51.72	48.0	0.3283	cow_ic
Q76UG7	G3MZW0	HHV2-COW	68.997	87.66	18.584	-33753.75781	96.6	100.0	60.18	64.0	0.5776	cow_ic
Q76UG7	F1MST2	HHV2-COW	66.765	87.66	17.355	-37409.53516	96.6	100.0	49.59	40.0	0.2347	cow_ic
Q76UG7	V6F7S3	HHV2-COW	69.118	87.66	23.967	-38122.70703	96.6	100.0	62.81	40.0	0.2294	cow_ic
Q76UG7	V6F7R8	HHV2-COW	66.176	87.66	15.702	-37106.30469	96.6	100.0	57.85	32.0	0.3309	cow_ic
A8U5H4	P18892	HHV2-COW	19.469	17.573	20.168	-27589.1543	44.77	28.57	61.34	32.0	0.9176	cow_ic
A8U5H4	P31783	HHV2-COW	18.101	17.573	16.239	-28486.55078	44.77	28.57	51.28	60.0	1.0106	cow_ic
A8U5H4	A5D7B2	HHV2-COW	20.242	17.573	20.833	-26831.87695	44.77	28.57	65.83	48.0	1.3325	cow_ic
A8U5H4	P81282	HHV2-COW	20.0	17.573	19.847	-28327.5293	44.77	28.57	64.89	56.0	1.2645	cow_ic
A8U5H4	Q8WMV3	HHV2-COW	20.294	17.573	21.6	-27916.49219	44.77	28.57	60.0	52.0	1.0828	cow_ic
A8U5H4	A7E3C4	HHV2-COW	19.266	17.573	19.091	-27520.80273	44.77	28.57	49.09	48.0	0.9144	cow_ic
A8U5H4	A4FUY1	HHV2-COW	21.856	17.573	26.05	-27138.72266	44.77	28.57	68.07	56.0	1.2471	cow_ic
A8U5H4	P55252	HHV2-COW	21.068	17.573	23.77	-27286.36719	44.77	28.57	63.11	76.0	1.3408	cow_ic
A8U5H4	Q08DK1	HHV2-COW	20.0	17.573	21.311	-29794.875	44.77	28.57	57.38	52.0	0.9909	cow_ic
A8U5H4	Q9XT56	HHV2-COW	19.325	17.573	18.421	-26440.56445	44.77	28.57	61.4	52.0	0.9215	cow_ic
A8U5H4	Q0V881	HHV2-COW	17.804	17.573	15.652	-28182.23828	44.77	28.57	50.43	40.0	0.8886	cow_ic
A8U5H4	P55803	HHV2-COW	20.059	17.573	21.488	-27691.17773	44.77	28.57	66.94	40.0	1.1072	cow_ic
A8U5H4	Q32PI9	HHV2-COW	19.412	17.573	19.672	-28616.63086	44.77	28.57	63.93	56.0	0.7862	cow_ic
